id	super_id	orthstring	pos_string	de	en	fr	etym_string	ascii_orth	search_string	oref_string	greek_id	ents	entry_xml_id	lemma_form_id
34	21	"Vb.
ⲁⲕⲧ~S^^CF129
|||Vb.
ⲁⲕⲏⲧ~S^^CF130
"	V	1@CS35|~~~fest werden lassen, erstarren lassen, gerinnen lassen;;;CD 3b; CED 3; KoptHWb 484; ChLCS 3b	1@CS35|~~~cause to solidify, congeal;;;CD 3b; CED 3; KoptHWb 484; ChLCS 3b	1@CS35|~~~faire se solidifier, coaguler, congeler;;;CD 3b; CED 3; KoptHWb 484; ChLCS 3b	arabisches Lehnwort?	AJS	"
ⲁⲕⲧ~S^^CF129
ⲁⲕⲏⲧ~S^^CF130
"	ⲁⲕⲧ|||ⲁⲕⲏⲧ			C34	CF128
35	22	"Adj.
ⲁⲗ~S^^CF132
"	N	1@CS36|ref: κωφός ~~~taub;;;CD 3b; CED 3; KoptHWb 3; DELC 6; ChLCS 3b	1@CS36|ref: κωφός ~~~deaf;;;CD 3b; CED 3; KoptHWb 3; DELC 6; ChLCS 3b	1@CS36|ref: κωφός ~~~sourd;;;CD 3b; CED 3; KoptHWb 3; DELC 6; ChLCS 3b	syn. #ⲕⲟⲩⲣ# taub 	AK	"
ⲁⲗ~S^^CF132
"	ⲁⲗ			C35	CF131
36	22	"Subst. m.
ⲁⲗ~S^^CF134
|||Subst. m.
ⲁⲗ~A^^CF136
|||Subst. m.
ⲁⲗ~B^^CF135
"	N	1@CS37|ref: ψῆφος xr. #ⲁⲗⲱⲗⲉ# Kiesel ~~~Kiesel;;;CD 3b-4a; CED 4; KoptHWb 3, 484; DELC 6; ChLCS 3b |||2@CS38|ref: χάλαζα ~~~Hagelkorn;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||3@CS39|~~~Hoden;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||4@CS40|ref: αὔγασμα ~~~Fleck, Hautausschlag;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||5@CS41|~~~Samen(korn);;;CD 4a; DELC 6; ChLCS 3b	1@CS37|ref: ψῆφος xr. #ⲁⲗⲱⲗⲉ# Kiesel ~~~pebble;;;CD 3b-4a; CED 4; KoptHWb 3, 484; DELC 6; ChLCS 3b |||2@CS38|ref: χάλαζα ~~~hail stone;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||3@CS39|~~~testicle;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||4@CS40|ref: αὔγασμα ~~~spot, patch on skin, eruption;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||5@CS41|~~~seed, pip (of fruit?);;;CD 4a; DELC 6; ChLCS 3b	1@CS37|ref: ψῆφος xr. #ⲁⲗⲱⲗⲉ# Kiesel ~~~caillou;;;CD 3b-4a; CED 4; KoptHWb 3, 484; DELC 6; ChLCS 3b |||2@CS38|ref: χάλαζα ~~~grêlon;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||3@CS39|~~~testicule;;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||4@CS40|ref: αὔγασμα ~~~tache, éruption (peau);;;CD 4a; KoptHWb 3; DELC 6; ChLCS 3b |||5@CS41|~~~noyau, semence;;;CD 4a; DELC 6; ChLCS 3b		AK	"
ⲁⲗ~S^^CF134
ⲁⲗ~A^^CF136
ⲁⲗ~B^^CF135
"	ⲁⲗ|||ⲁⲗ|||ⲁⲗ			C36	CF133
37	23	"Vb.
ⲁⲗⲉ~S^^CF138
|||Vb.
ⲁⲗⲏ~F^^CF140
|||Vb.
ⲁⲗⲏⲓ~B^^CF139
|||Vb. Qualitativ
ⲁⲗⲏⲩ~S^^CF143
|||Vb. Imperativ Status pronominalis
ⲁⲗⲓ⸗~B^^CF142
|||Vb. Status pronominalis
ⲁⲗⲟ⸗~S^^CF141
"	V	1@CS42|ref: ἀναβαίνειν, ἐπιβαίνειν, ἀνέρχεσθαι, καθίζειν ἐπί etc. ~~~(hin)aufsteigen, -gehen;;;CD 4a; CED 4; KoptHWb 3, 484; DELC 6; ChLCS 3b |||2@CS43|~~~an Bord (eines Schiffes) gehen;;;CD 4a; DELC 6; ChLCS 3b |||3@CS44|~~~auf ein Pferd aufsteigen;;;CD 4a; DELC 6; ChLCS 3b	1@CS42|ref: ἀναβαίνειν, ἐπιβαίνειν, ἀνέρχεσθαι, καθίζειν ἐπί etc. ~~~mount, go up;;;CD 4a; CED 4; KoptHWb 3, 484; DELC 6; ChLCS 3b |||2@CS43|~~~go on board;;;CD 4a; DELC 6; ChLCS 3b |||3@CS44|~~~mount a horse;;;CD 4a; DELC 6; ChLCS 3b	1@CS42|ref: ἀναβαίνειν, ἐπιβαίνειν, ἀνέρχεσθαι, καθίζειν ἐπί etc. ~~~monter, escalader;;;CD 4a; CED 4; KoptHWb 3, 484; DELC 6; ChLCS 3b |||2@CS43|~~~monter sur un bateau;;;CD 4a; DELC 6; ChLCS 3b |||3@CS44|~~~monter à cheval;;;CD 4a; DELC 6; ChLCS 3b	cf. #ⲱⲗ# aufheben, nehmen, halten cf. #ⲧⲁⲗⲟ# aufsteigen lassen WCNae: #21770 WCNde: #d1051 	AKE	"
ⲁⲗⲉ~S^^CF138
ⲁⲗⲏ~F^^CF140
ⲁⲗⲏⲓ~B^^CF139
ⲁⲗⲏⲩ~S^^CF143
ⲁⲗⲓ~B^^CF142
ⲁⲗⲟ~S^^CF141
"	ⲁⲗⲉ|||ⲁⲗⲏ|||ⲁⲗⲏⲓ|||ⲁⲗⲏⲩ|||ⲁⲗⲓ|||ⲁⲗⲟ			C37	CF137
38	23	"Vb. ⲉϩⲣⲁⲓ
ⲁⲗⲉ (ⲉϩⲣⲁⲓ)~S^^CF145
"	V	1@CS45|ref: προβαίνειν ~~~aufsteigen; älter werden;;;CD 4ab	1@CS45|ref: προβαίνειν ~~~mount up; ascend (in years);;;CD 4ab	1@CS45|ref: προβαίνειν ~~~monter; vieillir;;;CD 4ab		AKE EcQAI	"
ⲁⲗⲉ ⲉϩⲣⲁⲓ~S^^CF145
"	ⲁⲗⲉ ⲉϩⲣⲁⲓ			C38	CF144
39	23	"Vb. ⲉϩⲣⲁⲓ ⲉ-
ⲁⲗⲉ (ⲉϩⲣⲁⲓ ⲉ-)~S^^CF147
"	V	1@CS46|ref: ἀναβαίνειν ~~~(hin)aufgehen, (auf)steigen (auf etw.);;;CD 4b	1@CS46|ref: ἀναβαίνειν ~~~mount, climb up;;;CD 4b	1@CS46|ref: ἀναβαίνειν ~~~monter, escalader;;;CD 4b		AKE EcQAI E	"
ⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉ~S^^CF147
"	ⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉ			C39	CF146
40	23	"Vb. ⲉϩⲣⲁⲓ ⲉϫⲛ-
ⲁⲗⲉ (ⲉϩⲣⲁⲓ ⲉϫⲛ-)~S^^CF149
"	V	1@CS47|ref: ἀναβαίνειν ἐν, εἰς, ἐπί, ἐπάνω, ἐπιβαίνειν ἐπί, βιβασθῆναι ὑπό, ἐπέρχεσθαι ~~~aufsteigen auf, hinaufgehen auf;;;CD 4b	1@CS47|ref: ἀναβαίνειν ἐν, εἰς, ἐπί, ἐπάνω, ἐπιβαίνειν ἐπί, βιβασθῆναι ὑπό, ἐπέρχεσθαι ~~~ascend, go up;;;CD 4b	1@CS47|ref: ἀναβαίνειν ἐν, εἰς, ἐπί, ἐπάνω, ἐπιβαίνειν ἐπί, βιβασθῆναι ὑπό, ἐπέρχεσθαι ~~~monter, gravir;;;CD 4b		AKE EcQAI EdM	"
ⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉϫⲛ~S^^CF149
"	ⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉϫⲛ			C40	CF148
41	23	"Vb. ⲉϩⲣⲁⲓ ϩⲓϫⲛ-
ⲁⲗⲉ (ⲉϩⲣⲁⲓ ϩⲓϫⲛ-)~S^^CF151
"	V	1@CS48|~~~aufsteigen auf;;;CD 4b	1@CS48|~~~mount up upon;;;CD 4b	1@CS48|~~~monter sur;;;CD 4b		AKE EcQAI cIdM	"
ⲁⲗⲉ ⲉϩⲣⲁⲓ ϩⲓϫⲛ~S^^CF151
"	ⲁⲗⲉ ⲉϩⲣⲁⲓ ϩⲓϫⲛ			C41	CF150
42	23	"Vb. ϣⲟⲩϩⲏⲛⲉ
ⲁⲗⲉ (ϣⲟⲩϩⲏⲛⲉ)~S^^CF153
"	V	1@CS49|ref: θυμιᾶν ~~~weihräuchern (als Opfer);;;Jer 7,9	1@CS49|ref: θυμιᾶν ~~~burn incense;;;Jer 7,9	1@CS49|ref: θυμιᾶν ~~~encenser;;;Jer 7,9	cf. #ϣⲟⲩϩⲏⲛⲉ# Weihrauch 	AKE YOTcGME	"
ⲁⲗⲉ ϣⲟⲩϩⲏⲛⲉ~S^^CF153
"	ⲁⲗⲉ ϣⲟⲩϩⲏⲛⲉ			C42	CF152
43	23	"Subst. m.
ⲣⲉϥⲁⲗⲉ~S^^CF155
|||Subst. m.
ⲣⲉϥⲁⲗⲉ~B^^CF156
|||Subst. m.
ⲣⲉϥⲁⲗⲉ~F^^CF157
"	N	1@CS50|ref: ἀναβάτης ~~~Reiter;;;CD 4b; KoptHWb 3; ChLCS 3b	1@CS50|ref: ἀναβάτης ~~~mounted man, rider;;;CD 4b; KoptHWb 3; ChLCS 3b	1@CS50|ref: ἀναβάτης ~~~cavalier;;;CD 4b; KoptHWb 3; ChLCS 3b	cf. #ⲣⲉϥ# Nominalpräfix syn. #ϭⲁⲥⲓϩⲑⲟ# Reiter (B) 	QEZAKE	"
ⲣⲉϥⲁⲗⲉ~S^^CF155
ⲣⲉϥⲁⲗⲉ~B^^CF156
ⲣⲉϥⲁⲗⲉ~F^^CF157
"	ⲣⲉϥⲁⲗⲉ|||ⲣⲉϥⲁⲗⲉ|||ⲣⲉϥⲁⲗⲉ			C43	CF154
44	23	"Subst. f.
ϭⲓⲛⲁⲗⲉ~S^^CF159
"	N	1@CS51|~~~Aufsteigen, Anstieg;;;CD 4b; ChLCS 3b	1@CS51|~~~ascent, mounting up;;;CD 4b; ChLCS 3b	1@CS51|~~~montée;;;CD 4b; ChLCS 3b		eIMAKE	"
ϭⲓⲛⲁⲗⲉ~S^^CF159
"	ϭⲓⲛⲁⲗⲉ			C44	CF158
45	24	"Subst. f.
ⲁⲗⲉ~S^^CF161
"	N	1@CS52|~~~ein Bronzegerät;;;CD 4b; ChLCS 3b	1@CS52|~~~a utensil of bronze;;;CD 4b; ChLCS 3b	1@CS52|~~~ustensile de bronze;;;CD 4b; ChLCS 3b		AKE	"
ⲁⲗⲉ~S^^CF161
"	ⲁⲗⲉ			C45	CF160
46	25	"Subst. m.
ⲁⲗⲓ~B^^CF163
"	N	1@CS53|~~~Bockshornklee (Trigonella);;;CD 4b; KoptHWb 484	1@CS53|~~~fenugreek (trigonella);;;CD 4b; KoptHWb 484	1@CS53|~~~fenugrec (trigonelle);;;CD 4b; KoptHWb 484		AKI	"
ⲁⲗⲓ~B^^CF163
"	ⲁⲗⲓ			C46	CF162
47	26	"Vb. Imperativ f. sg.
ⲁⲗⲟ~S^^CF165
"	VIMP	1@CS54|~~~höre auf!;;;KoptHWb 3; ChLCS 3b	1@CS54|~~~cease, stop!;;;KoptHWb 3; ChLCS 3b	1@CS54|~~~cesse!;;;KoptHWb 3; ChLCS 3b	cf. #ⲗⲟ# aufhören 	AKO	"
ⲁⲗⲟ~S^^CF165
"	ⲁⲗⲟ			C47	CF164
48	27	"Subst. f. (selten)
ⲁⲗⲟⲩ~S^^CF169
|||Subst. f.
ⲁⲗⲟⲩ~B^^CF167
|||Subst. f.
ⲁⲗⲟⲩ~F^^CF168
|||Subst. f.
ⲁⲗⲁⲩ~A^^CF170
|||Subst. f.
ⲁⲗⲁⲩ~B^^CF171
|||Subst. pl.
ⲁⲗⲁⲩⲓ~F^^CF173
|||Subst. pl.
ⲁⲗⲱⲟⲩⲓ~B^^CF172
"	N	1@CS55|ref: παῖς, παιδίον, παιδάριον, νέος, νεώτερος, νήπιος, βρέφος xr. #ϣⲏⲣⲉ ϣⲏⲙ# Kind, Junge (Mädchen) (S) ~~~Kind, Junge (Mädchen);;;CD 5a; CED 4; KoptHWb 3; DELC 7; ChLCS 3b |||2@CS56|ref: παῖς, οἰκέτης, παιδίσκη ~~~Diener (Dienerin);;;CD 5a; KoptHWb 3; ChLCS 3b	1@CS55|ref: παῖς, παιδίον, παιδάριον, νέος, νεώτερος, νήπιος, βρέφος xr. #ϣⲏⲣⲉ ϣⲏⲙ# Kind, Junge (Mädchen) (S) ~~~youth, maiden;;;CD 5a; CED 4; KoptHWb 3; DELC 7; ChLCS 3b |||2@CS56|ref: παῖς, οἰκέτης, παιδίσκη ~~~servant;;;CD 5a; KoptHWb 3; ChLCS 3b	1@CS55|ref: παῖς, παιδίον, παιδάριον, νέος, νεώτερος, νήπιος, βρέφος xr. #ϣⲏⲣⲉ ϣⲏⲙ# Kind, Junge (Mädchen) (S) ~~~enfant jeune homme (fille);;;CD 5a; CED 4; KoptHWb 3; DELC 7; ChLCS 3b |||2@CS56|ref: παῖς, οἰκέτης, παιδίσκη ~~~serviteur (servante);;;CD 5a; KoptHWb 3; ChLCS 3b	semitisches Lehnwort?	AKOT	"
ⲁⲗⲟⲩ~S^^CF169
ⲁⲗⲟⲩ~B^^CF167
ⲁⲗⲟⲩ~F^^CF168
ⲁⲗⲁⲩ~A^^CF170
ⲁⲗⲁⲩ~B^^CF171
ⲁⲗⲁⲩⲓ~F^^CF173
ⲁⲗⲱⲟⲩⲓ~B^^CF172
"	ⲁⲗⲟⲩ|||ⲁⲗⲟⲩ|||ⲁⲗⲟⲩ|||ⲁⲗⲁⲩ|||ⲁⲗⲁⲩ|||ⲁⲗⲁⲩⲓ|||ⲁⲗⲱⲟⲩⲓ			C48	CF166
49	27	"Subst. m. (selten)
ⲁⲗⲟⲩ~S^^CF177
|||Subst. m.
ⲁⲗⲟⲩ~B^^CF175
|||Subst. m.
ⲁⲗⲟⲩ~F^^CF176
|||Subst. m.
ⲁⲗⲁⲩ~A^^CF178
|||Subst. m.
ⲁⲗⲁⲩ~B^^CF179
|||Subst. pl.
ⲁⲗⲁⲩⲓ~F^^CF181
|||Subst. pl.
ⲁⲗⲱⲟⲩⲓ~B^^CF180
"	N	1@CS57|xr. #ϣⲏⲣⲉ ϣⲏⲙ# Kind, Junge (Mädchen) (S) ref: παῖς, παιδίον, παιδάριον, νέος, νεώτερος, νήπιος, βρέφος ~~~Kind, Junge (Mädchen);;;CD 5a; CED 4; KoptHWb 3; DELC 7; ChLCS 3b |||2@CS58|ref: παῖς, οἰκέτης, παιδίσκη ~~~Diener (Dienerin);;;CD 5a; KoptHWb 3; ChLCS 3b	1@CS57|xr. #ϣⲏⲣⲉ ϣⲏⲙ# Kind, Junge (Mädchen) (S) ref: παῖς, παιδίον, παιδάριον, νέος, νεώτερος, νήπιος, βρέφος ~~~youth, maiden;;;CD 5a; CED 4; KoptHWb 3; DELC 7; ChLCS 3b |||2@CS58|ref: παῖς, οἰκέτης, παιδίσκη ~~~servant;;;CD 5a; KoptHWb 3; ChLCS 3b	1@CS57|xr. #ϣⲏⲣⲉ ϣⲏⲙ# Kind, Junge (Mädchen) (S) ref: παῖς, παιδίον, παιδάριον, νέος, νεώτερος, νήπιος, βρέφος ~~~enfant jeune homme (fille);;;CD 5a; CED 4; KoptHWb 3; DELC 7; ChLCS 3b |||2@CS58|ref: παῖς, οἰκέτης, παιδίσκη ~~~serviteur (servante);;;CD 5a; KoptHWb 3; ChLCS 3b	semitisches Lehnwort?	AKOT	"
ⲁⲗⲟⲩ~S^^CF177
ⲁⲗⲟⲩ~B^^CF175
ⲁⲗⲟⲩ~F^^CF176
ⲁⲗⲁⲩ~A^^CF178
ⲁⲗⲁⲩ~B^^CF179
ⲁⲗⲁⲩⲓ~F^^CF181
ⲁⲗⲱⲟⲩⲓ~B^^CF180
"	ⲁⲗⲟⲩ|||ⲁⲗⲟⲩ|||ⲁⲗⲟⲩ|||ⲁⲗⲁⲩ|||ⲁⲗⲁⲩ|||ⲁⲗⲁⲩⲓ|||ⲁⲗⲱⲟⲩⲓ			C49	CF174
50	27	"Subst. f.
ⲙⲛⲧⲁⲗⲟⲩ~B^^CF183
|||Subst. f.
ⲙⲛⲧⲁⲗⲟⲩ~F^^CF185
|||Subst. f.
ⲙⲉⲧⲁⲗⲟⲩ~B^^CF184
|||Subst. f.
ⲙⲉⲧⲁⲗⲟⲩ~F^^CF186
"	N	1@CS59|ref: νεότης, νηπιότης ~~~Jugend, Jugendlichkeit;;;CD 5a	1@CS59|ref: νεότης, νηπιότης ~~~time of youth, youthfulness;;;CD 5a	1@CS59|ref: νεότης, νηπιότης ~~~jeunesse, juvénilité;;;CD 5a	cf. #ⲙⲛⲧ# Nominalpräfix syn. #ⲙⲛⲧⲕⲟⲩⲓ# Jugend (S) syn. #ⲙⲛⲧϣⲏⲣⲉ ϣⲏⲙ# Jugend (S) 	LMSAKOT	"
ⲙⲛⲧⲁⲗⲟⲩ~B^^CF183
ⲙⲛⲧⲁⲗⲟⲩ~F^^CF185
ⲙⲉⲧⲁⲗⲟⲩ~B^^CF184
ⲙⲉⲧⲁⲗⲟⲩ~F^^CF186
"	ⲙⲛⲧⲁⲗⲟⲩ|||ⲙⲛⲧⲁⲗⲟⲩ|||ⲙⲉⲧⲁⲗⲟⲩ|||ⲙⲉⲧⲁⲗⲟⲩ			C50	CF182
51	27	"Vb. Kompositverb
ⲉⲣⲁⲗⲟⲩ~B^^CF188
"	V	1@CS60|ref: νεώτερος γίνεσθαι, νήπιος εἶναι ~~~jung sein;;;CD 5a	1@CS60|ref: νεώτερος γίνεσθαι, νήπιος εἶναι ~~~be young;;;CD 5a	1@CS60|ref: νεώτερος γίνεσθαι, νήπιος εἶναι ~~~être jeune;;;CD 5a	cf. #ⲉⲓⲣⲉ# machen, tun syn. #ⲣⲕⲟⲩⲓ# jung sein (S) 	EQAKOT	"
ⲉⲣⲁⲗⲟⲩ~B^^CF188
"	ⲉⲣⲁⲗⲟⲩ			C51	CF187
52	28	"Subst. f.
ⲁⲗⲱ~S^^CF190
|||Subst. f.
ⲁⲗⲟⲩ~S^^CF191
|||Subst. f.
ⲁⲣⲟⲩ~S^^CF192
"	N	1@CS61|ref: κόρη, ὀφθαλμός, θυγάτηρ (κόρη) ὀφθαλμοῦ ~~~Augapfel, Pupille;;;CD 5ab; CED 4; KoptHWb 3, 485; DELC 7; ChLCS 3b	1@CS61|ref: κόρη, ὀφθαλμός, θυγάτηρ (κόρη) ὀφθαλμοῦ ~~~pupil of eye;;;CD 5ab; CED 4; KoptHWb 3, 485; DELC 7; ChLCS 3b	1@CS61|ref: κόρη, ὀφθαλμός, θυγάτηρ (κόρη) ὀφθαλμοῦ ~~~pupille de l'oeil;;;CD 5ab; CED 4; KoptHWb 3, 485; DELC 7; ChLCS 3b	cf. #ⲁⲗⲟⲩ# Kind 	AKX	"
ⲁⲗⲱ~S^^CF190
ⲁⲗⲟⲩ~S^^CF191
ⲁⲣⲟⲩ~S^^CF192
"	ⲁⲗⲱ|||ⲁⲗⲟⲩ|||ⲁⲣⲟⲩ			C52	CF189
53	28	"Subst. f.
ⲁⲗⲱ~S^^CF194
|||Subst. pl.
ⲁⲗⲟⲟⲩⲉ~S^^CF196
|||Subst. pl.
ⲉⲗⲟⲟⲩⲉ~S^^CF197
|||Subst. f.
ⲉⲗⲱ~S^^CF195
"	N	1@CS62|ref: βρόχος ~~~Strick, Schlinge, Falle;;;CD 5b; CED 4; KoptHWb 4, 485; DELC 7; ChLCS 3b	1@CS62|ref: βρόχος ~~~rope, snare, trap;;;CD 5b; CED 4; KoptHWb 4, 485; DELC 7; ChLCS 3b	1@CS62|ref: βρόχος ~~~corde, collet, piège;;;CD 5b; CED 4; KoptHWb 4, 485; DELC 7; ChLCS 3b		AKX	"
ⲁⲗⲱ~S^^CF194
ⲁⲗⲟⲟⲩⲉ~S^^CF196
ⲉⲗⲟⲟⲩⲉ~S^^CF197
ⲉⲗⲱ~S^^CF195
"	ⲁⲗⲱ|||ⲁⲗⲟⲟⲩⲉ|||ⲉⲗⲟⲟⲩⲉ|||ⲉⲗⲱ			C53	CF193
54	29	"Subst. m.
ⲁⲗⲕⲉ~S^^CF199
|||Subst. m.
ⲁⲗⲕⲉ~B^^CF200
"	N	1@CS63|~~~letzter Tag des Monats;;;CD 5b; CED 4; KoptHWb 4, 485; DELC 8; 3b	1@CS63|~~~last day of month;;;CD 5b; CED 4; KoptHWb 4, 485; DELC 8; 3b	1@CS63|~~~dernier jour du mois;;;CD 5b; CED 4; KoptHWb 4, 485; DELC 8; 3b		AKJE	"
ⲁⲗⲕⲉ~S^^CF199
ⲁⲗⲕⲉ~B^^CF200
"	ⲁⲗⲕⲉ|||ⲁⲗⲕⲉ			C54	CF198
55	30	"Vb. Imperativ m.sg.
ⲁⲗⲟⲕ~S^^CF202
|||Vb. Imperativ m.sg.
ⲉⲗⲁⲕ~L^^CF203
"	VIMP	1@CS64|~~~höre auf!;;;KoptHWb 4; DELC 8	1@CS64|~~~cease, stop!;;;KoptHWb 4; DELC 8	1@CS64|~~~cesse!;;;KoptHWb 4; DELC 8	cf. #ⲗⲟ# aufhören 	AKOJ	"
ⲁⲗⲟⲕ~S^^CF202
ⲉⲗⲁⲕ~L^^CF203
"	ⲁⲗⲟⲕ|||ⲉⲗⲁⲕ			C55	CF201
56	30	"Subst. m.
ⲁⲗⲟⲕ~S^^CF205
|||Subst. m.
ⲁⲗⲟⲕ~B^^CF206
"	N	1@CS65|ref: ἀγκάλη ~~~Winkel, Ecke;;;CD 5b; CED 4; KoptHWb 4; DELC 8; ChLCS 3b	1@CS65|ref: ἀγκάλη ~~~corner, angle;;;CD 5b; CED 4; KoptHWb 4; DELC 8; ChLCS 3b	1@CS65|ref: ἀγκάλη ~~~coin, angle;;;CD 5b; CED 4; KoptHWb 4; DELC 8; ChLCS 3b	cf. #ⲁⲗⲟϭ# Schenkel cf. #ⲱⲗⲕ# biegen, sich krümmen 	AKOJ	"
ⲁⲗⲟⲕ~S^^CF205
ⲁⲗⲟⲕ~B^^CF206
"	ⲁⲗⲟⲕ|||ⲁⲗⲟⲕ			C56	CF204
57	31	"Subst. f.
ⲁⲗⲕⲟⲩ~B^^CF208
"	N	1@CS66|ref: φλασκίον ~~~(bauchige) Flasche;;;CD 5b	1@CS66|ref: φλασκίον ~~~flask;;;CD 5b	1@CS66|ref: φλασκίον ~~~flacon;;;CD 5b		AKJOT	"
ⲁⲗⲕⲟⲩ~B^^CF208
"	ⲁⲗⲕⲟⲩ			C57	CF207
58	32	"Subst. m.
ⲁⲗⲓⲕⲧ~S^^CF210
"	N	1@CS67|~~~ein Gegenstand aus Metall (?);;;CD 5b; CED 5; KoptHWb 485	1@CS67|~~~a metal (?) object;;;CD 5b; CED 5; KoptHWb 485	1@CS67|~~~un objet de metall (?);;;CD 5b; CED 5; KoptHWb 485		AKIJS	"
ⲁⲗⲓⲕⲧ~S^^CF210
"	ⲁⲗⲓⲕⲧ			C58	CF209
59	33	"Subst. m.
ⲁⲗⲏⲗ~S^^CF212
"	N	1@CS68|~~~Glanz, Freude;;;KoptHWb 485; DELC 8; ChLCS 3b	1@CS68|~~~brightness, joy, delight;;;KoptHWb 485; DELC 8; ChLCS 3b	1@CS68|~~~joie, jubilation, allégresse;;;KoptHWb 485; DELC 8; ChLCS 3b		AKGK	"
ⲁⲗⲏⲗ~S^^CF212
"	ⲁⲗⲏⲗ			C59	CF211
60	33	"Vb. Kompositverb
ϯⲁⲗⲏⲗ~S^^CF214
"	V	1@CS69|~~~Freude bekunden;;;KoptHWb 485; DELC 8; ChLCS 3b	1@CS69|~~~rejoice, show delight;;;KoptHWb 485; DELC 8; ChLCS 3b	1@CS69|~~~montrer sa joie, jubiler;;;KoptHWb 485; DELC 8; ChLCS 3b	cf. #ϯ# geben, zahlen, verkaufen 	SIAKGK	"
ϯⲁⲗⲏⲗ~S^^CF214
"	ϯⲁⲗⲏⲗ			C60	CF213
61	34	"Subst. m.
ⲁⲗⲓⲗ~S^^CF216
|||Subst. m.
ⲁⲗⲓⲗ~B^^CF217
|||Subst. m.
ⲁⲗⲓⲗⲓ~B^^CF218
"	N	1@CS70|ref: μυγαλῆ, ἐχῖνος ~~~Spitzmaus, Maulwurf;;;CD 6a; CED 5; KoptHWb 4, 485; DELC 8; ChLCS 3b	1@CS70|ref: μυγαλῆ, ἐχῖνος ~~~field mouse, mole;;;CD 6a; CED 5; KoptHWb 4, 485; DELC 8; ChLCS 3b	1@CS70|ref: μυγαλῆ, ἐχῖνος ~~~mulot, musaraigne;;;CD 6a; CED 5; KoptHWb 4, 485; DELC 8; ChLCS 3b	cf. #ⲉⲙⲓⲙ# Spitzmaus 	AKIK	"
ⲁⲗⲓⲗ~S^^CF216
ⲁⲗⲓⲗ~B^^CF217
ⲁⲗⲓⲗⲓ~B^^CF218
"	ⲁⲗⲓⲗ|||ⲁⲗⲓⲗ|||ⲁⲗⲓⲗⲓ			C61	CF215
62	35	"Subst. m.
ⲁⲗⲟⲩⲗⲁ~S^^CF220
|||Subst. m.
ⲁⲗⲓⲗⲁⲓ~A^^CF222
"	N	1@CS71|ref: ἀττέλαβος ~~~ein Insekt (Heuschrecke oder Laus?);;;CD 6a; KoptHWb 4; ChLCS 3b	1@CS71|ref: ἀττέλαβος ~~~an insect (locuste or louse?);;;CD 6a; KoptHWb 4; ChLCS 3b	1@CS71|ref: ἀττέλαβος ~~~un insecte (sauterelle ou pou?);;;CD 6a; KoptHWb 4; ChLCS 3b		AKOTKA	"
ⲁⲗⲟⲩⲗⲁ~S^^CF220
ⲁⲗⲓⲗⲁⲓ~A^^CF222
"	ⲁⲗⲟⲩⲗⲁ|||ⲁⲗⲓⲗⲁⲓ			C62	CF219
63	36	"Vb. Infinitiv
ⲁⲗⲱⲗ~S^^CF224
"	V	1@CS72|~~~ungeduldig sein, etw. ungeduldig erstreben;;;CD 6a; CED 5; KoptHWb 4; ChLCS 3b	1@CS72|~~~be impatient, desire eagerly, be worried;;;CD 6a; CED 5; KoptHWb 4; ChLCS 3b	1@CS72|~~~s'impatienter, désirer impatiemment, languir;;;CD 6a; CED 5; KoptHWb 4; ChLCS 3b		AKXK	"
ⲁⲗⲱⲗ~S^^CF224
"	ⲁⲗⲱⲗ			C63	CF223
64	37	"Subst. f.
ⲁⲗⲱⲗⲉ~S^^CF226
"	N	1@CS73|~~~Kiesel;;;KoptHWb 485; DELC 8; ChLCS 3b	1@CS73|~~~pebble;;;KoptHWb 485; DELC 8; ChLCS 3b	1@CS73|~~~caillou, pierre ronde;;;KoptHWb 485; DELC 8; ChLCS 3b	cf. #ⲁⲗ# Kiesel 	AKXKE	"
ⲁⲗⲱⲗⲉ~S^^CF226
"	ⲁⲗⲱⲗⲉ			C64	CF225
