ρεϥουορπ,Refo-orp,refouorp,refouorp,اسم,مذكر,,delegate,,موفد,مبعوث,,,,,
ϩανμηι`μμεταμαϩινρωμι,Hanmee-emmetamahinromi,Hanmyi `mmetamahinrwmi,Hanmyi emmetamahinrwmi,اسم,جمع,,democratic rights,,حقوق ديموقراطية,,,,,,
`μμεταμαϩινρωμι,emmetamahinromi, `mmetamahinrwmi,emmetamahinrwmi,صفة,,,democratic,,ديمقراطي,,,,,,
Ϫινουωνϩ εβολ,Gino-onh evol,ginouwnh ebol,ginouwnh ebol,اسم,مذكر,,demonstration,,مظاهرة,ظهور,,,,,
ρεϥερμα,referma,referma,referma,اسم,مذكر,,deputy,,مندوب,,,,,,
ρεϥαμονι `νοϫι,refamoni en ogi,refamoni `nogi,refamoni enogi,اسم,مذكر,,despot,,طاغية,طاغوت,,,,,
Ϫιναμαϩι,ginamahi,ginamahi,ginamahi,اسم,مذكر,,devolution,,,إنابة السلطة,,,,,
Ϩονϩεν `νοϫι,honhen enogi,honhen `nogi,honhen enogi,فعل,,,dictate,,يكون ديكتاتورا,يحكم ظلما,يأمر ظلما ,,,,
ρεϥϨονϩεν `νοϫι,refhonhen enogi,refhonhen `nogi,refhonhen enogi,اسم,مذكر,,dictator,,ديكتاتور,,,,,,
μετρεϥϨονϩεν `νοϫι,metrefhonhen enogi,metrefhonhen `nogi,metrefhonhen enogi,اسم,مؤنث,,dictatorship,,ديكتاتورية,,,,,,
`ςϧαι μενενςα ςωτεμ,eskhai menensa sotem,`skhai menensa swtem,eskhai menensa swtem,فعل,,,dictate,write after hearing,يكتب بعدما يسمع,يتملى,,,,,
μετ`ςϧαι μενενςα ςωτεμ,meteskhai menensa sotem,met`skhai menensa swtem,meteskhai menensa swtem,اسم,مؤنث,,dictation,writing after hearing,,إملاء,الكتابة بعد السمع,,,,
εϥταουηουτ `νϫωιλι,eftawiot engwili,eftaouyout `ngwili,eftaouyout engwili,اسم,مذكر,,envoy,masculine,موفد,,,,,,
εςταουηουτ `νϫωιλι,estawiot engwili,estaouyout `ngwili,estaouyout engwili,اسم,مؤنث,,envoy,feminine,موفدة,,,,,,
ευταουηουτ `νϫωιλι,evtawiot engwili,eutaouyout `ngwili,evtaouyout engwili,اسم,جمع,,envoys,plural,موفدين,,,,,,
ρεμτωμι `νςαβολ,remtwmi ensabol,remtwmi `nsabol,remtwmi ensabol,اسم,مذكر,,diplomat,person working in foreign relations,دبلوماسي,,,,,,
μεττωμι νεμ ςαβολ,met tomi nem savol,mettwmi nem sabol,mettwmi nem sabol,اسم,مؤنث,,foreign relations,,علاقات خارجية,,,,,,
μετερτωμι,Met-ertomi,metertwmi,metertwmi,اسم,مؤنث,,affair,,علاقة,,,,,,
ερτωμι,ertomi,ertwmi,ertwmi,فعل,,,Make an affair,make a relation,يعمل علاقة,,,,,,
ρεϥϣεπ`νχαι,Refshep enkai,refshep`nqai,refshepenqai,اسم,مذكر,,consumer,,المستهلك,,,,,,
μετϣεπ`νχαι,met shep enkai,met shep `nqai,met shep enkai,اسم,مؤنث,,consumption,,استهلاك,,,,,,
ερχαι `ν,erkai en,erqai `n,erqai en,فعل,,,To use,,يستخدم,,,,,,
ρεϥερϩεμι,referhemi,referhemi,referhemi,اسم,مذكر,,manager,,مدير,,,,,,
ρεϥερϩεμι,referhemi,referhemi,referhemi,اسم,مذكر,,director,,مدير,,,,,,
μετςοϥ`νϩωβςωρ,metsof enhopsor,Metsof `nhobswr,Metsof `nhobswr,,,,dirty politics,,قذارة سياسية,,,,,,
μετβολ εβολ,metvol evol,metbol ebol,metbol ebol,اسم,مؤنث,,dissolution,,حل,,,,,,
ϩεμιχαινηι,Hemi-kain-ee,hemiqainyi,hemiqainyi,اسم,مؤنث,,economy,,اقتصاد ,,,,,,
μετϩεμι,Met-hemi,methemi,methemi,اسم,مؤنث,,management,,إدارة,,,,,,
ϩανμηι `νϩεμιχαινηι νεμ `μμετερ`ϣφηρ,Hanmee enhemikainyi nem emmetershpheer,hanmhyi `nhemikainyi nem `mmetershphyr,hanmhyi `nhemikainyi nem `mmetershphyr,,,,economic and social rights,,,,الحقوق الاقتصادية والاجتماعية,,,,
ϩανμηι,Hanmee,hanmhyi,hanmhyi,اسم,جمع,,rights,,حقوق  ,,,,,,
`νϩεμιχαινηι,enhemikainyi,`nhemikainyi,`nhemikainyi,صفة,,,economic  ,,اقتصادي ,,,,,,
`μμετερ`ϣφηρ,emmetereshfeer,`mmetershphyr,`mmetershphyr,صفة,,,social ,,اجتماعي,,,,,,
ϫινμοϣι`νϩεμιχαινηι,Ginmoshi enhemikainyi,Ginmoshi `nhemikainyi,ginmoshi `nhemikainyi,,,,economic policy,,,سياسة اقتصادية,,,,,
ϫινμοϣι,ginmoshi,ginmoshi,ginmoshi,اسم,مذكر,,policy,,سياسة  ,,,,,,
μετ`ςβο,metesbo,metesbo,metesbo,اسم,مؤنث,,education,,تعليم,,,,,,
μανςηινι,mansyini,mansyini,mansyini,اسم,مذكر,,hospital,,مستشفى,,,,,,
μετςαϧ,metsakh,metsakh,metsakh,اسم,مؤنث,,skill,,مهارة,,,,,,
ὲϩοου `νϫινςωτπ ,Eho-o engin sotp,ehoou `nginswtp,ehoou `nginswtp,,,,elections day,,,,,,,,
νι`ϫκο ὲβολ  `νϫινςωτπ,ni eg ko evol en gin sotp,ni`gko evol `nginswtp,ni`gko evol `nginswtp,,,,election expenses,,,نفاقات الانتخابات,,,,,
Πι αρεϩ `ννιταμο `ννιρεϥϯ`ςμη,pi areh en ni tamo ennireftiesmyi,pi areh `nnitamo `nnireftiesmyi,pi areh `nnitamo `nnireftiesmyi,,,,electoral register,,,سجل الناخبين,,,,,
ςαϫινςωτπ,Sa-gin-sotp,saginswtp,saginswtp ,اسم,مؤنث,,electorate,,,من له حق التصويت,,,,,
κουϫιπατ,kogipat,kougipat,kougipat,اسم,مذكر,,electron,,إليكترون,,,,,,
μετκουϫιπατ,metkogipat,metkougipat,metkougipat,اسم,مؤنث,,electricity,,كهرباء,,,,,,
`νκουϫιπατ,enkogipat,`nkougipat,enkougipat,صفة,,,electrical,,كهرباء,,,,,,
Ϫινςωτπ `νκουϫιπατ,ginsotp enkogipat,ginswtp `nkougipat,ginswtp enkougipat,اسم,,,electronic voting,,,الانتخاب الالكتروني,,,,,
χαικοτ,kaikot,qaikot,qaikot,اسم,مذكر,,environment,,,بيئة,,,,,
θωουτς,tʰoːts,thwouts,thwouts,اسم,مؤنث ,,community,,طائفة,,,,,,
`μμα,Em-ma,`mma,`mma,صفة,,,local,,محلي,,,,,,
ϫινϯαμαϩι,gin-tiamahi,gintiamahi,gintiamahi,اسم,مذكر,,empowerment,,تمكين,,,,,,
μετρεϥϩωβ,metrefhob,metrefhwb,metrefhwb,اسم,مؤنث,,executive,,السلطة التنفيذية,,,,,,
ϫινϣινι`μμευι,ginshini emmevi,ginshini `mmeui,ginshini `mmeui,اسم,مذكر,,survey,poll,استقصاء رأي,,,,,,
μευι,mevi,meui,meui,اسم,مذكر,,opinion,,رأي,,,,,,
ϫινὶ ὲβολ,,ʒiniː èvοl,,gini `ebol,ginì èbol,اسم,مذكر,,result,نتيجة,,,,,
ϫινὶ ὲβολ,`νϫινϣινι`μμευι,Gin-i evol en ginshini emmevi,Gini ebol `n ginshini `mmeui,Gini ebol en ginshini emmeui,,,,exit poll,,,استقصاء رأي نتيجة الانتخابات,,,,
μετρεϥϯϩατ,metreftihat,metreftihat,metreftihat,اسم,مؤنث,,finance,,تمويل,,,,,,
ϯϩατ,tihat,tihat,tihat,فعل,,,finance,,يمول,,,,,,
ϩωϯ,hoːti,hwti,hwti,اسم,مذكر,,tax,,ضريبة,,,,,,
`νϩωϯ,`nhoːti,`nhwti,`nhwti,صفة,,,fiscal,,ضرائبي,,,,,,
μεττοι `ντε μετρεϥϯϩατ,mettoi ente metrefhat,mettoi `nte metrefhat,mettoi ente metrefhat,,,,ministry of finance,,department of finance,,,وزارة المالية,,,
μετερμηινι,metermyini,metermyini,metermyini,اسم,مؤنث,,referendum,,استفتاء,,,,,,
μεττοι `ντωμι `νςαβολ,mettoi en twmi ensabol,mettoi `ntwmi `nsabol,toi en twmi ensabol,,,,ministry of foreign affairs,,,state department,,وزارة الخارجية,,,
μηι `νϫινϯ`ςμη,Myi en gin ti esmee,Myi `n gin ti `smyi,Myi en gin ti esmyi,,,,franchise,,حق التصويت,,,,,,
ου `ϣναυ `νρεμϩε,o eshnau en remhe,ou `shnau `n remhe,ou eshnau en remhe,,,,free Market,,السوق الحرة,,,,,,
Ου ϣεβιε `νρεμϩε,O shebie enremhe,ou shebie `nremhe,ou shebie enremhe,,,,free exchange,,التبادل الحر,,,,,,
ϩοςβε,hosbe,hosbe,hosbe,اسم,مؤنث,,market,,,,,,,,
ου ϩοςβε `νρεμϩε,o hosbe en remhe,ou hosbe `n remhe,ou hosbe en remhe,,,,free Market,,السوق الحرة,,,,,,
ανςεμι `μμετρεμϩε `μμετταμο,ansemi emmetremhe  emmettamo,ansemi `mmetremhe  `mmettamo,ansemi emmetremhe  emmettamo,,,,freedom of information act,,,قانون حرية المعلومات,,,,,
μετςαϫι,metsagi,metsagi,metsagi,اسم,مؤنث,,speech,expression,حديث,تعبير,,,,,
μετρεμϩε `μμετςαϫι,metremhe emmetsagi,metremhe `mmetsagi,metremhe emmetsagi,,,,freedom of speech,,,حرية التعبير,,,,,
ϩητπετωϧτ,hytpetokht,hytpetwkht,hytpetwkht,اسم,مذكر,,front runner,,,مرشح في المركز الأول,,,,,
ϣατς ϧεν μετμιςι,shats khen metmisi,shats khen metmisi,,,,,Gender gap,,,فجوة بين الجنسين,,,,,
μετμιςι,metmisi,metmisi,metmisi,اسم,مؤنث,,gender  ,,,نوع,,,,,
μιοκ,miok,miok,miok,,,,Well done,,أحسنت,,,,,,
ϫινςωτπ `μμετςωρ,ginsotp emmetsor,ginswtp `mmetswr,ginswtp emmetswr,,,,general election,,,انتخابات عامة,,,,,
μετςωρ,metsor,metswr,metswr,,,,general  ,,عام,,,,,,
ϭωλ,tshol,tschwl,tschwl,اسم,مذكر,,income,revenue,دخل,,,,,,
ϭωλ `μμεταμαϩι,tshol emmetamahi,tschwl `mmetamahi,tschwl emmetamahi,,,,government revenue,,,عوائد الحكومة,دخل الحكومة,متحصلات الدولة,,,
μετρεϥταϫρο,metreftagro,metreftagro,metreftagro,اسم,مؤنث,,grass roots,,,القاعدة الانتخابية,,,,,
μετϩεν,Met-hen,Methen,methen,اسم,مذكر,,movement,,حركة,,,,,,
ϫινϩεν `μμετρεϥταϫρο,ginhen emmetreftagro,ginhen `mmetreftagro,ginhen `mmetreftagro,,,,grass roots movement,,,حركة دعم القاعدة الانتخابية,,,,,
μεττουϫο,mettoːgo,mettougo,mettougo,اسم,مؤنث ,,health,,صحة,,,,,,
μεττοι `μμετουϫο,mettoi emmettogo,mettoi `mmettogo,mettoi emmettogo,,,,department of health,,ministry of health,,,وزارة الصحة,,,
ρεϥϣεμϣι,refshemshi,refshemshi,refshemshi,اسم,مذكر,,minister ,secretary,وزير,,,,,,
μετμευι,metmevi,metmeui,metmeui,اسم,مؤنث,,ideology,,فكر,إيديولوجية,,,,,
χωνιρι,Ko-en-iri,qwniri,kwniri,فعل,,,implement,,ينفذ,,,,,,
ϫινχωνιρι,ginkoniri,ginqwniri,ginkwniri,اسم,مذكر,,implementation,,,تنفيذ,,,,,
ϫινουων,Gin-o-on,ginouwn,ginouwn,صفة,,,inaugural,,افتتاحي,,,,,,
ϫινουων,Gin-o-on,ginouwn,ginouwn,اسم,مذكر,,inauguration,,افتتاح ,,,,,,
Ϧεν ϫινερϩωβ,Khen ginerhob,Khen ginerhwb,Khen ginerhwb,,,,incumbent,,حالي,في المنصب,,,,,
μετατμολϧ,metatmolkh,metatmolkh,metatmolkh,اسم,مؤنث,,independent,,مستقل,,,,,,
`μμετατμολϧ,emmetatmolkh,`mmetatmolkh,`mmetatmolkh,صفة,,,independent,,مستقل,,,,,,
ρεϥατμολϧ,refatmolkh,refatmolkh,refatmolkh,اسم,مذكر,,independent,,شخص مستقل,,,,,,
ρεϥερμηινι,refermyini,refermyini,refermyini,اسم,مذكر,,indicator,,مؤشر,دليل,,,,,
Σωκ ὲ`ϧουν ϧεν,sok e-ekhon khen,swk e `khon khen,sok e ekhon khen,فعل,,,influence,,يؤثر على,,,,,,
ϫινςωκ ὲ`ϧουν ϧεν,ginsok e-ekhon khen,ginswk e `khon khen,ginsok e ekhon khen,اسم,مذكر,,influence,,تأثير على,,,,,,
χωμηινι ϧεν,kwmyini khen,qwmyini khen,kwmyini khen,فعل,,,impress ,,يعطي انطباع,,,,,,
μετχωμηινι,metkwmyini khen,metqwmyini,metkwmyini,,,,impression,,انطباع,,,,,,
ϭο`μμευὶ,tsho em mevi,tscho `mmevi,tsho em mevi,فعل,,,culturalize,,يثقف,,,,,,
ϫινϭο`μμευὶ,Gintsho em mevi,Gintscho `m mevi,Gintsho em mevi,اسم,مذكر,,culturalization,,تثقيف,,,,,,
μετϭομευὶ,Mettsho mevi,Mettshomeui,Mettshomevi,اسم,مؤنث,,culture,,ثقافة,,,,,,
ϫινθωϧ `μμετϭομευι,gintokh emmettschomevi,gintokh `mmettschomeui,gintokh emmettschomeui,,,,interculturalism,,سياسية الاختلاط الثقافي,,,,,,
ϫινρωουϣ,ginrosh,ginrwoush,ginrwoush,اسم,مذكر,,interest,,مصلحة,اهتمام,,,,,
Θωουτς `νϫινρωουϣ,tots enginrosh,thwouts `nginrwoush,thwouts enginrwoush,,,,interest group,,,مجموعة من أصحاب المصالح,,,,,
μετρεϥοιρωουϣ,metrefoirosh,metrefoirwoush,metrefoirwoush,اسم,مؤنث,,importance,,أهمية,,,,,,
ϩωβϧαιρι,Hop-kha-iri,Hwpkhairi,Hwpkhairi,اسم,مذكر,,business,,بزنس,,,,,,
Ρωμι `νϩωβϧαιρι,Romi en Hop-kha-iri,Rwmi `nHwpkhairi,Rwmi enHwpkhairi,اسم,مذكر,,business man,,,رجل أعمال,,,,,
`ςϩιμι `νϩωβϧαιρι,Es-himi en Hop-kha-iri,`shimi `nHwpkhairi,eshimi enHwpkhairi,,,,business woman,,,سيدة أعمال,,,,,
ϫινερβερι,ginerberi,ginerberi,ginerberi,اسم,مذكر,,innovation,,,إبداع,,,,,
μεττοι `νϫινερβερι,mettoi enginerberi,mettoi `nginerberi,mettoi enginerberi,,,,ministry of innovation,,department of nnovation,وزارة الابداع,,,,,
`νϩαπ,enhap,`nhap,enhap,صفة,,,judicial,,قضائي,,,,,,
κοτναυ,kotnau,kotnau,kotnau,,,,review,,يراجع,,,,,,
ϫινκοτναυ,ginkotnau,ginkotnau,ginkotnau,اسم,مذكر,,review,,مراجعة,,,,,,
νιρεϥϯϩαπ,nireftihɑp,nireftihap,nireftihap,اسم,جمع,,judiciary,,قاض,,,,,,
μετϣηϣ,metshysh,metshysh,metshysh,اسم,مؤنث,,equality,,مساواة,,,,,,
μεττοι `μμετϣηϣ νεμ ϩαπ,mettoi emmetshysh nem hap,mettoi `mmetshysh nem hap,mettoi emmetshysh nem hap,,,,ministry of equality and justice,,,وزارة العدل والمساواة,,,,,
μα`νϯϩαπ `νρεμ`νὶρι,ma-en-tihap en-rem-en-iri,ma`ntihap `nrem`niri,maentihap enremeniri,,,,labour court,,محكمة عمال,محكمة عمل ,,,,,
μετϩεν `νρεμ`νιρι,met-hen enrem en iri,methen `nrem`niri,methen enrem eniri,,,,labour movement,,,حركة عمال,,,,,
ϫινϭρο `ννιϣϯ,gintschro ennishti,gintschro `nnishti,gintschro ennishti,,,,landslide victory,,,فوز كاسح,,,,,
`μμετρεμϩε,emmetremhe,`mmetremhe,emmetremhe,,,,liberalism,,ليبرالية,,,,,,
"`μ , `ν + ραν , μετ- ϫινχ – μευι + ραν",,,,,,,ism,being in the current of,,,الكينونة فى تيار معين,,,,
κωτ`ςμοτ,kotesmot,kwt`smot,kwtesmot,فعل,,,reform,يعدل,,,,,,,
μετκωτ`ςμοτ,metkotesmot,metkwt`smot,metkwtesmot,اسم,مؤنث,,reform,reformation,,تعديل  ,,,,,
ουβε`νωνϧ,,,,,,,antibiotic,,مضاد حيوي,,,,,,
ατϭνε,,,,,,,"a, an","without, not","asexual, amoral, anarchy, anhydrous, Anabaptist, anachronism",,,,,,
`φουει,,,,,,,"ab, abs, a","apart, away from","abnormal, abduct, abductor (muscle), abscission .See ad in Prefixes,",,,,,,
ςα,,,,,,,ad,toward,"adhere, adductor (muscle) . See ab in Prefixessection), adumbrate",,,,,,
ερ,,,,,,,agere,act,"agent, agency, agenda",,,,,,
νιβεν,τηρ,`κτηουτ,κωτ,,,,"amphi, ambi","round, both sides","amphitheater, amphibian, ambidextrous, ambivalent",,,,,,
`μπατε,ϧαϫω,,,,,,ante,before,"antedate, anteroom, antecedent, anterior",,,,,,
ρεμ,ρωμι,,,,,,anthro,man,"anthropology, anthropomorphic",,,,,,
ὲϫεν,ουβε,,,,,,anti,against,"antipathy, antitank, anticlimax",,,,,,
μου,,,,,,,aqua,water,"aquarium, aqueous",,,,,,
απασ,,,,,,,archaios,ancient,"archeology, archetype, archaic, archeozoic",,,,,,
αμονι,ερϩεμι,μονι,,,,,archos,"leader, first, chief","monarchy, oligarchy, anarchy, archetype, architect",,,,,,
ςωτεμ,,,,,,,audio,hear,"audiophile, audiometer, auditory",,,,,,
`μμο,,,,,,,auto,self,"automatic, automaton, auto-immune",,,,,,
`ςναυ,,,,,,,bi,two,"bi-partisan, bisexual, biennial, binary, bicuspid, bivalve",,,,,,
νανε,,,,,,,bene,"well, favorable","benefit, benevolent, benefactor, beneficent",,,,,,
ϫωμ,,,,,,,bible,book,"bibliography, Bible, bibliophile",,,,,,
ωνϧ,,,,,,,bio,life,"biology, biography, bio-active",,,,,,
ϩωου,,,,,,,caco,Bad,cacophony,,,,,,
ϧωτεβ,,,,,,,cide,kill,"homicide, parricide, germicidal, ecocide",,,,,,
κοτ,,,,,,,circum,around,"circumference, circumlocution, circumnavigate",,,,,,
οϩι,,,,,,,constitutus,stand,"constitution, statute",,,,,,
ϩη,ϣολϩς,ϩν,ηϩητ,νϩν,νϧν,,corpus,body,"corpse, corporeal punishment, corpus callosum",,,,,,
αμαϩι,,,,,,,cracy,rule,"democracy, theocrat, technocracy",,,,,,
ναϩϯ,,,,,,,credo,belief,"credit, (see also roots section)",,,,,,
ρωμι,,,,,,,demos,people,"democracy, demographic",,,,,,
`ςναυ,,,,,,,di,"two, double","dimorphism, dicotyledon, diatomic",,,,,,
`ςκεν,,,,,,,dia,"across, through","diagonal, dialectic, dialogue, diagnosis",,,,,,
α ,`μπ,,,,,,dis,"not, apart","disperse, disinherit, disenfranchise, distend",,,,,,
ϭοις,νηβ,,,,,,dominus,lord,"dominant, dominion",,,,,,
`ϣ,,,,,,,dynasthai,be able,"dynamic, dynamo, dynasty, dynamite",,,,,,
`μμο,,,,,,,ego,"I, self","ego, egomaniac, egocentric,",,,,,,
`ϩρηι,`ϩρεν,ε,,,,,epi,"upon, over","epidermis, epidemic, epigram, epitaph, epithet, epiphyte, epistasis, epinephrine, epiphysis",,,,,,
ςαβολ,,,,,,,ex,out,"exotic, exterior, extraneous, extemporaneous, exophalmic, exogenous, exothermic, exoskeleton",,,,,,
ςεμνι,ωϣ,,,,,,federis (see also Rootssection),"league, pact","federation, confederate",,,,,,
ςον,,,,,,,frater,brother,"fraternize, fraternity, fraternal, fratricide",,,,,,
καϩι,,,,,,,geo,earth,"geology, geography, geocentric, geomancy",,,,,,
`ςϧαι,,,,,,,graph (see also Roots section),"write, record","graphic, graphite, graphology,",,,,,,
μουϫτ,ατονι,,,,,,hetero,"mixed, unlike","heterogeneous, heterosexual, heterodox, heterodont, hetero atom, heterocyclic, heterozygous,",,,,,,
"Ονι , ρω , ϩω",,,,,,,homo,"same, alike","homogeneous, homogenized, homozygous, homolytic fission, Homo sapiens, homonid, homeostasis",,,,,,
`μμο,,,,,,,idem,the same,"identity, idiopathic, I, individual",,,,,,
μευι,,,,,,,ideo,idea,"ideology, ideation, ideal",,,,,,
φα,θα,να,,,,,idios,one's own,"idiom, idiosyncrasy, idiopathic",,,,,,
ϧεν,,,,,,,in,in,"incarcerate, incorporate, inculcate, induction, inductance, indigenous, indicator, inspiration",,,,,,
αν,,,,,,,"in, im",not,"incredible, ignoble, inglorious, inhospitable, infinite, infinitesimal, immoral",,,,,,
ουτε,,,,,,,inter,between,"interact, interstellar, interpret, interstitial",,,,,,
ανςεμι,,,,,,,legis (lex),law,"legal, legislature",,,,,,
ςαϫι,,,,,,,lexis,word,"lexicon, lexicography",,,,,,
ρεμϩε,,,,,,,liber,"free, book","liberty, library, liberal",,,,,,
μα,,,,,,,locus,place,"locality, local, circumlocution",,,,,,
ϧωτ,,,,,,,macro,large,"macroeconomics, macroscopic, macrophage",,,,,,
λιβι,,,,,,,mania (see Roots section also),obsession,"maniac, Beatlemania",,,,,,
ϣι,,,,,,,meter (see Roots section also),measure,"metronome, speedometer, odometer",,,,,,
κουϫι,μικρο,,,,,,micro,small,"microscope, micron, micrometer, microorganism",,,,,,
ουωρπ,,,,,,,"mittere, mitto (see Rootssection also)",send,"mission, transmit, remit",,,,,,
ουαι,,,,,,,mono,"one, single","monocle, monopoly, monogamy, monovalent, monomania, monarchy",,,,,,
μωουτ,,,,,,,mortis,death,"mortician, mortuary, moribund, morbid",,,,,,
ραν,,,,,,,nomen,name,"noble, ignominy, nomenclature, nominal",,,,,,
κουϫι,,,,,,,olig,few,"oligarchy, oligopoly",,,,,,
ιωτ,,,,,,,pater,father,"paternal, paternity, patricide",,,,,,
ρατ,,,,,,,ped (see Roots section also),foot,"pedestrian, pedal, pedicure, podiatrist",,,,,,
κωτ,,,,,,,peri,around,"peripatetic, periscope, perineum, peritoneum",,,,,,
ουωμ,,,,,,,phage (see Roots section also),eat,"phagocyte, phagocytosis",,,,,,
μαι,,,,,,,philo,love,"philosophy, philanthropy",,,,,,
μοςϯ,,,,,,,phobos (see Roots section),,,,,,,,
ςωτεμ,,,,,,,phon (see Roots section),,,,,,,,
ϯ,,,,,,,polein,sell,monopoly,,,,,,
βακι,,,,,,,polis (see Roots section also),city,"political, metropolitan",,,,,,
λα,,,,,,,poly (see Roots section also),many,"polygamy, polyphonic, hoi polloi",,,,,,
ολ,,,,,,,porto,carry,"porter, export",,,,,,
ϩι`τϩη . Μενϩη,,,,,,,post,after,"post script (p.s.), ex post facto, post hoc, post-mortem",,,,,,
`μπατε,ϧαϫω,,,,,,pre,before,"premier, preview, premium, prescient",,,,,,
`μπατε,ϧαϫω,ε`ϩρηι ὲϫεν, ὲϫεν,ϧα`τϩη,,,pro,"before, in favor of","project, projectile,",,,,,,
ϩητ,,,,,,,psyche,"mind, soul",psychology,,,,,,
ρωμι,,,,,,,publicus,people,"public, republic, pub, publican",,,,,,
ιαρ,,,,,,,riparia,river,riparian,,,,,,
μουϣτ,,,,,,,scope,examine,"microscope, oscilloscope",,,,,,
`ςϧι,,,,,,,scribo (see Roots section also),write,"transcribe, scribe, script",,,,,,
ουαι,,,,,,,solus,alone,"solo, solitary",,,,,,
