key	key_word	key_deriv	pos	word	type	en	crum
8026	19	3634	20	^^^ eJn-	-	(sim)	715b
8027	19	3634	21	^^^ n-	-	(sim)	715b
8028	19	3634	22	^^^ Hi-	-	(sim)	715b
8029	19	3634	23	^^^ ebol	-	loosen heart, relax, be careless	715b
3635	19	3634	24	met..ka H.	-	reason, sense /*?*/	715b
3636	19	3634	25	Gin..ka H.	-	reliance	715b
8030	19	3634	26	(L) kaHtait+	-		715b
3637	19	0	27	(S,A,L,B,F) r H.,eire nH.	-	reflect, criticize /*?*/ | repent, regret /$gk: πλημμελειν, μετανοειν$/ | (as nn m) /$gk: πλημμελια$/	715b
8031	19	3637	28	^^^ e-	-		715b
8032	19	3637	29	^^^ eJn-	-		715b
8033	19	3637	30	^^^ n- *^dat^*	-		715b
8034	19	3637	31	^^^ nsa-	-		715b
8035	19	3637	32	atr Hth=	-	unrepentant	715b
8036	19	3637	33	mntr Hth=	-	/$gk: ανθομολογησις$/	716a
8037	19	3637	34	mntreFr HthF	-		716a
3638	19	0	35	(S) swk H.	-	draw heart, persuade	716a
3639	19	0	36	(S,B) H. smine,H. semni	-	heart be established, mind steadied	716a
3640	19	0	37	(S,A,L,B,F) T H.,T nH.	-	pay heed, observe /$gk: προσεχειν, κατανοειν$/	716a
8038	19	3640	38	^^^ e-	-	give mind, devote self to | give heed to, be careful of	716a
8039	19	3640	39	^^^ eJn-	-		716b
8040	19	3640	40	^^^ n- *^dat^*	-		716b
8041	19	3640	41	(S) ^^^ Hi-	-		716b
8042	19	3640	42	(S) ^^^ Hn-	-		716b
8043	19	3640	43	(S) ^^^ eHoun	-		716b
8044	19	3640	44	mntatT HthF,metatT HthF	-	heedlessness	716b
8045	19	3640	45	reFT Hth=	-	giving mind, attentive	716b
8046	19	3640	46	(B) Jin..T H.	-	observation	716b
3641	19	0	47	(S,L) Sn H. (L,B,F) Sen H. (B) San H. (F) Sin H. (S,A,L) Sn Hth= (S) Sen$^e^$ Hth= (S,A,L,B,F) San Hth= (S,B,F) Sana Hth= (S) Sane Hth=	-	pitiful of heart |$ (as vb), have pity |$ (as nn m)	716b
8047	19	3641	48	^^^ eJn-	-		716b
8048	19	3641	49	^^^ eHrai eJn-,^^^ eHrhi eJn-	-		716b
8049	19	3641	50	^^^ Ha-,^^^ Qa-,^^^ Ka-	-		716b
3642	19	3641	51	(B) at..Sen Hht.	-	pitiless /$gk: αστοργος$/	717a
8050	19	3641	52	mntS.,metS.	-	pity, mercy /$gk: οικτιρμος$/	717a
8051	19	3641	53	(S) r nS.,o nS.	-		717a
3643	19	3641	54	(B) reF..Sen Hht.	-	compassionate person /$gk: οικτιρμων$/	717a
8052	19	3641	55	(F) metleF..Sen H.	-		717a
3644	19	0	56	(S,L) Fi H.	-	take, captivate heart, delight	717a
3645	19	0	57	(S,L) HaHtn- (S) Ha$^H^$te- (A) QaHte- (F) Haqh- (S,L,F) Ha$^H^$th= (A) Qa$^H^$th= (F) Haqh=	preposition	below heart of, (so) with, beside /$gk: παρα, προς, μετα$/ | from beside /$gk: απο$/	717a
							
3070	20	0	1	(S,A,L,F) S. Shm	-	(lit) small child, (then) babe, child, youth /$gk: παις, νεος, παιδιον, νεωτερος, νεανιας, παιδαριον, νεανισκος$/	584b
8996	20	3070	2	(S,A,L) Seere Shm	-	female child, maiden /$gk: παις, παιδιον, παιδισκη, νεωτερα, νεανις, κορασιον$/	585a
8997	20	3070	3	S. nHoout,S. nsHime	-	/$gk: γυνη νεανις$/	585a
8998	20	3070	4	(S,A,B) mntS.	-	/$gk: νεοτης$/	585a
8999	20	3070	5	(S) o nS.	-	/$gk: νεωτερος ειναι$/	585a
3071	20	0	6	(S,B,F) atS.	-	without child /$gk: ατεκνος$/	585b
3074	20	3071	7	mnta.	-	/$gk: ατεκνια$/	585b
9016	20	3071	8	r na.,o na.	-	/$gk: αποτεκνουσθαι$/	585b
3072	20	0	9	(S,B,F) mntS.,metS.	-	/$gk: υιοθεσια$/	585b
9017	20	3072	10	(S) r tm.	-	act as son	585b
3073	20	0	11	(S,B) r nS.,o nS.	-	be child	585b
8732	20	0	12		HEADER	other combinations	585a
8733	20	8732	13	S. ouwt,S. nouwt,S. mmauatF	-	/$gk: μονογενης$/	585a
9000	20	8732	14	S. nHoout	-	/$gk: αρσην$/	585a
9001	20	8732	15	S. nsHime	-	/$gk: γεννητος γυναικος$/	585a
9002	20	8732	16	S. koui	-		585a
9003	20	8732	17	S. o	-		585a
9004	20	8732	18	noG nS.	-		585a
9005	20	0	19		HEADER	constr forms	585a
9006	20	9005	20	S$^e^$neiwt	-	/$gk: εκ πατρος, ομοπατριος$/	585a
9007	20	9005	21	S$^e^$nmaau	-	/$gk: εκ μητρος, ομομητριος$/	585a
9008	20	9005	22	Snson,Snnson,Senswne	-		585a
9009	20	9005	23	S$^e^$noua,S$^e^$nouai,Sououa	-	cousin	585a
9010	20	9005	24	(S) SntesHime (F) SersHime,SelsHime	-		585a
9011	20	9005	25	(S,L) Srnouwt (S) Srouwt (F) Sel nouwt	-	/$gk: μονογενης$/	585a
9012	20	9005	26	(S) SrHoout	-	/$gk: υιος αρσην$/	585b
9013	20	9005	27	(A,L) Srmrrit	-	/$gk: ηγαπημενος$/	585b
9014	20	9005	28	(S) Srbwwn (A) Shrbououne	-	/$gk: εκγονος κακος$/	585b
9015	20	9005	29	(S) Snrwme	-	daughter of men	585b
							
1557	21	0	1	(S) mas nr.	-	born of man	295a
1558	21	0	2	(S,L,B) atr.	-	without man, friendless /$gk: ερημος$/	295a
1559	21	0	3	mai r.	-	man-loving, kind	295a
1560	21	0	4	maste r.	-	man-hating	295a
1561	21	0	5	(S,B) mntr.,metr.	-	humanity	295a
1562	21	0	6	(S,B) r r.,er r.	-	become man	295a
1563	21	1562	7	(B) Jin..er r.	-	act of becoming a man	295a
1564	21	0	8	rm-$	-	(as above), man (/*m or f*/) of, from, (pref of nn)	295a
1565	21	0	9	(S,A,L,B) reF- (S,A) rF- (F) leF-,leb-	-	(/*from [rm eF-]*/ pref forming agent of vb /*rarely qual*/)	295b
1566	21	0	10	(A,L) rm eF-	-		296a
1567	21	0	11	(S,A,L) rmmao (B) ramao (F) remmea,lemmea,lemmaa,lemea,lemaa,limma (L) rmmaio (A) *rmmaaei,rmmaai (B) *ramaoi,ramawi,ramawou	noun	great man, (whence) rich man /$gk: πλουσιος, δυναστης$/	296a
1568	21	1567	12	(S,A,B,F) mntr.,metr.,mntl.,metl.	-	riches, wealth /$gk: πλουτος$/	296a
1569	21	1567	13	(S,B) r r.,er r.	-	become, make rich /$gk: πλουτειν$/	296a
							
734	22	0	1	(S,A,L,B) m.	adjective	truthful, righteous /$gk: αληθινος$/ | real, genuine	157a
735	22	0	2	(S,B,F) mntm.,meqm.	noun female	truth, righteousness /$gk: αληθεια$/	157a
736	22	0	3	(B) reFJe m.	-	truth-teller	157a
737	22	0	4	(S) name (A) namie	adverb	truly /$gk: αληθως, αληθινως$/ |$ [mamhe] L = [n.] S, [tafm.] B |$ [emamei] F (sim)	157a
738	22	0	5	(S,O) Hnoume	-	(meaning as last) /$gk: αληθως$/	157b
739	22	0	6	(S,A) rmmme,rmmie	-	true, honest person /$gk: αληθης, αληθινος$/	157b
740	22	0	7	(S) r me	-	be true, verified	157b
741	22	0	8	(S,L) Je me (S) Ji me	-	speak truth	157b
742	22	741	9	reFJe me	-	truth-teller	157b
743	22	0	10	(S) taue me	-	tell truth	157b
744	22	0	11	(B) qmhi	noun male	(/*m. + ? art*/), true, righteous person or thing /$gk: δικαιος, αληθινος$/	157b
745	22	0	12	(B) tafmhi	noun male	truth | (adj), true | (as adv), truly, indeed	158a
746	22	0	13	(S,O) mht	adjective	true, real, (in magic)	158a
							
4206	23	0	1		HEADER	With prepositions:	83b
4207	23	4206	2	^^^ e-	-	befall, be incumbent on | do on behalf of, make into	83b
5513	23	4206	3	^^^ eJn-	-		83b
5514	23	4206	4	^^^ mn-,^^^ nem-	-		83b
5515	23	4206	5	^^^ nmma=	-		83b
5516	23	4206	6	^^^ Ha-	-		83b
5517	23	4206	7	^^^ HaJn-	-		83b
5518	23	4206	8	^^^ HiJn-	-		83b
391	23	0	9	(B,F) ra,la	-		83b
392	23	0	10	(S,A,B,O) r-,er-$,o,oi$	-	(combined with nn, adj S,A,B,O)	83b
393	23	0	11	(S,B) r pke-	-	(where [ke-] =) very, even, etiam, ipse	84a
394	23	0	12	(S,B) reFeire,reFiri	noun	maker, doer	84a
395	23	0	13	(S) rmneire	noun	worker	84a
396	23	0	14	(S) eire	noun male	doing	84a
397	23	0	15	(B) aSiri (F) aSili	-	(/*p c of [aSai + iri]*/), diligent (person /*lit) doing much(*/)	84a
398	23	397	16	meta.	noun female	activity, diligence	84a
399	23	0	17	(S,B) taSe eire,taSe iri	verb	do more, increase doing	84a
							
6597	24	0	1		HEADER	With following preposition:	411b
6598	24	6597	2	^^^ Hn-,^^^ Ken-	-	heal from, of	411b
6599	24	6597	3	^^^ ebol Hn-	-		412a
6600	24	6597	4	(B) ^^^ ebol Ha-	-	desist from	412a
6601	24	6597	5	(B) ^^^ ebol HiJen-	-	make cease from off	412a
2240	24	0	6	(S,A,B,F) ^^	noun male	healing /$gk: ιασις, ιαμα, υγιεια$/	412a
2241	24	0	7	(S,A,B) att.	-	not to be healed /$gk: ανιατος$/	412a
2242	24	0	8	(S,B) reFt.	-	healer /$gk: ιατης$/	412a
2243	24	2242	9	mnt..reFt.	-	healing power	412a
2244	24	0	10	Gint.,Jint.	-	healing	412a
							
8724	25	0	1		HEADER	adj, eternal	57a
8725	25	8724	2	nSa^^	adjective	/$gk: αιωνιος, αειδιος$/	57a
8726	25	8724	3	Sa^^	adjective	/$gk: αιωνιος$/	57a
8727	25	0	4		HEADER	adv, eternally	57a
8728	25	8727	5	Sa^^,nSa^^	adverb	/$gk: εις τον αιωνα$/	57a
8729	25	8727	6	Sanie.	adverb	/$gk: εις τους αιωνας$/	57a
8730	25	8727	7	Sae. nouoeiS	adverb		57b
8731	25	8727	8	Jin^^,isJen^^	-		57b
261	25	0	9	(S) mntSae.	noun female	eternity	57b
							
882	26	0	1	(S,A,B,F) ^^	noun male	offspring, generation /$gk: γεννησις$/	185a
909	26	0	2		HEADER	― + gen [n-]	185a
910	26	909	3	blle mm.	-	born blind	185a
911	26	909	4	Gale mm.	-	born lame	185a
912	26	909	5	ma mm.	-	birth-place	185a
913	26	909	6	ouoeiS mm.	-	time of birth	185a
914	26	909	7	Sorp m.,Srp m.,Sorp mm.,Srp mm.,Sam.	-	first born child, (or) bearing first child	185a
915	26	909	8	mntSorp$ mm.	-	right, position of firstborn	185a
916	26	909	9	r Srp m.	-	give birthright	185a
917	26	909	10	Jwm mm.	-	birth-book	185a
918	26	909	11	Hoou mm.,Houm.	-	birthday	185a
883	26	0	12	(S) m. eHrai	-	bring forth /$gk: εκζειν$/	185b
884	26	0	13	(B) er mes	-	(meaning similar)	185b
885	26	0	14	(S) T em.	-	(meaning similar)	185b
886	26	0	15	mas-,mes-	-	(p c), bearing, producing	185b
887	26	0	16	(S,B) reFmise,reFmisi	-	one who bears	185b
888	26	887	17	(S) mnt..reFm.	-	bearing, birth	185b
889	26	0	18	(S) atm.	adjective	unborn	185b
890	26	889	19	(B) met..atm.	-	barenness	185b
891	26	0	20	(S,B) Ginm.,Jinm.	-	birth, generation /$gk: γενεσις$/	185b
892	26	0	21	(O) mesie	-		185b
893	26	0	22	(S) mhse (B) mhsi	noun female	one with child | child-birth	185b
894	26	0	23	(S,B) mas (A,F) mes (F) mhs	-	young, (mostly of animal or bird) /$gk: νοσσος$/	185b
895	26	0	24	(S) mase (Sa,A) mese (B,F) masi (F) mesi	noun male	young animal, (esp) calf, bull	186a
896	26	0	25	(S,A) mhse (S) mhhse (B) mhsi (F) mhsh	noun female	offspring (of money), usury, interest	186a
897	26	896	26	(S,A) T em. (B) T eqm.	-	give at (interest) /$gk: δανιζειν$/	186a
898	26	896	27	(S,A) Ji m.,Ji em. (B) Gi eqm.	-	take interest	186a
899	26	896	28	(B) tale m.	-	add interest (to loan)	186a
900	26	896	29	atm.	-	without interest	186a
901	26	0	30	(B) mesiwT,mhsiwT	noun female	womb | nursing, having given birth	186a
902	26	0	31	(S,B) mes Hnhi,mes Kenhi	noun male/female	one born in the house /$gk: οικογενης$/	186b
903	26	0	32	(S,B) mesorh (S,B) meswrh (S,B) mesourh (S) mesore,mesoure,mhsoure,mhsouri,mhswrh,mouswrh,mousore,misourh,messouri$	noun	(name of 12th month), Birth of Re /*Sun*/ /$gk: Μεσορη$/	186b
904	26	0	33	(B) semisi	noun female	(lit) birth-place, seat, (so) childbirth, parturition	186b
905	26	0	34	(S) mesio,tmesio (A) tmaseio (B) qmesio (B) qmesie- (S) mesio=	verb	{tr:} bring to birth, act midwife /$gk: μαιουσθαι$/	186b
906	26	0	35	(S) mesiw,mesio (A) meseiou	noun female	midwife, nurse /$gk: μαια$/	186b
907	26	906	36	(S) r m.	-	bring to birth	186b
							
5416	27	0	1		HEADER	With following preposition:	812a
5417	27	5416	2	^^ e-	-		812a
5418	27	5416	3	^^ eJn-	-		812a
5419	27	5416	4	^^ n- *^dat^*	-		812a
5420	27	5416	5	^^ nsa-	-		812a
5421	27	5416	6	^^ Ha-	-		812a
5422	27	0	7		HEADER	With following adverb:	812a
5423	27	5422	8	^^ ebol	-	/$gk: αποκαλυπτειν, ανακαλυπτειν, αναδεικνυνειν, φανερουσθαι$/	812a
3979	27	0	9	(S) atG.	-	not uncovered	812b
3980	27	0	10	(L) reFG. abal	-	revealer	812b
							
143	28	0	1	keke nb.	-	/$gk: κορη οφθαλμου$/	31b
144	28	0	2	(S) b. etkhk	-	peeled, skinned eyes (/*disease*/)	31b
145	28	0	3	b. bwn	-	evil eye	31b
146	28	0	4	metb. mbwk	-	/$gk: οφθαλμοδουλεια$/	31b
147	28	0	5	b. nabwk	-	/$gk: κυαμος ελληνικος$/	31b
148	28	0	6	(S) b. nemou	-	cat's eye	31b
149	28	0	7	(S) b. nbnne	-	date's eye	31b
150	28	0	8	rike mb.	-		31b
151	28	0	9	Gwrem nb.	-		31b
152	28	0	10	saik nb.	-		31b
153	28	0	11	T wou nb.	-	/$gk: μακαριζειν$/	31b
154	28	0	12	(B) Fai b. epSwi	-	/$gk: αιρειν οφθ.$/	31b
155	28	0	13	Hi noub.	-	cast a glance	31b
156	28	0	14	(S) tasb.	-		32a
157	28	0	15	Jarb.	-		32a
158	28	0	16	atb.	-	/$gk: αναιδης$/	32a
159	28	0	17	etmeH mb.	-	/$gk: πολυομματος$/	32a
							
1093	29	0	1	GaJe nm.	-	/$gk: ωτοτμητος$/	212b
1094	29	0	2	rike mpm.	-	incline ear	212b
1095	29	0	3	atm.	-	without handle	213a
1096	29	0	4	^^ nklh	-	cat's ear	213a
1097	29	0	5	(S) ^^ mpin	-	mouse's ear, myosotis	213a
							
4505	30	0	1	(S,A,L,B,F) ^^ ebol	-	(/*oftener [mb.] B*/), see (opp not see, be blind) /$gk: βλεπειν, οραν$/	234a
4506	30	4505	2	(S) reFn. *^[ebol]^*	-	seer	234a
4507	30	0	3	(B) ^^ mbol	-	(meaning as last)	234a
4508	30	4507	4	metatn. *^[mbol]^*	-	sightlessness /$gk: αορασια$/	234a
1221	30	0	5	(S,B) ^^	noun male	sight, view, vision /$gk: ορασις, οραμα, οπτασια, ειδος$/	234a
1222	30	0	6	(S,B) atn.	-	unseen, unseeing (+ [e-]) /$gk: αορατος$/	234a
1223	30	1222	7	(B) er ..atn.	-		234a
1224	30	0	8	(S,B) reFn.	-	seer /$gk: ορατης$/ | (as adj B), seeing	234b
1225	30	1224	9	(B) er r.	-	become seer, spectator	234b
1226	30	0	10	(S,B) Ginn.,Jinn.	noun male/female	sight, vision /$gk: οπτασια, ορασις$/	234b
							
1193	31	0	1	(O) pn. o	-	the great god	230b
1194	31	0	2	(S) eis nn. mn-	-	lo, God is with ... , (implying freedom of choice)	231a
1195	31	0	3	atn.	-	godless	231a
1196	31	1195	4	mnt..atn.	-	godlessness	231a
1197	31	1195	5	r ..atn.	-	be godless	231a
1198	31	0	6	mntn.,metn.	-	divinity /$gk: θειοτης, ευσεβεια$/	231a
1199	31	0	7	main.	-	godloving, (rarely bibl) /$gk: φιλοθεος$/	231a
1200	31	1199	8	mnt..main.,met..main.	-	godliness, piety	231a
1201	31	0	9	masn.	-	God-bearing, (of Virgin)	231a
1202	31	0	10	reFmesn.	-	God-bearer	231a
1203	31	0	11	masten.	-	God-hater	231a
1204	31	0	12	r n.,er n.	-	be god	231a
1205	31	0	13	rmnn.	-	man of God, godly person	231a
1206	31	1205	14	r r.	-	be godly	231a
1207	31	0	15	Hatb n.,Kateb n.	-	god-slaying	231a
1208	31	0	16	(B) SamSe n.	-	serving God | (as nn), God-server	231a
1209	31	1208	17	(B) met..SamSe n.	-		231a
1210	31	0	18	(S,B) reFSemSe n.	-	God-serving, pious person	231a
1211	31	0	19	Jpe n.,Jfe n.	-	God-bearing	231b
1212	31	1211	20	reFJ. n.	-	God-bearer	231b
							
297	32	0	1	(S,B) mesHnhi,mesKenhi	noun	born in the house /$gk: οικογενης$/	66a
298	32	0	2	(S,A,B,F) rmnhi,remnhi (S) rmhi (B) remKenhi	noun male/female	member of household, domestic, kinsman /$gk: οικειος$/ | monastic superintendent, warden	66b
299	32	0	3	(S) r rmnhi,o nrmnhi	-	be akin	66b
300	32	0	4	(A) Jmnhi	noun	roof /$gk: δωμα$/	66b
							
6891	33	0	1		HEADER	with [e-]	481b
6892	33	6891	2	^^^ e-	-	against (/*debtor*/)	481b
6893	33	6891	3	(S) oun ouon e-	-	(sim)	481b
6894	33	6891	4	^^^ eHoun e-	-	toward	481b
							
2711	34	0	1		HEADER	put, set, be	505b
4970	34	2711	2		HEADER	With following preposition:	505b
4971	34	4970	3	(S,A,B,F) ^^ e-	-	set on, add to	505b
4972	34	4970	4	(S) ^^ ern-	-	upon, at	506a
4973	34	4970	5	(S,A,F) ^^ etn-,^^ etoot=	-	(intr = [ouaHtot] B), set hand, add, repeat	506a
4974	34	4970	6	(S,A,L,B,F) ^^ eJn-	-	set upon, add to	506a
4975	34	4970	7	(S,B) ^^ n-	-	add to | (ethic dat), set down, make pause	506b
4976	34	4970	8	(S,B) ^^ naHrn-	-	set before	506b
4977	34	4970	9	(S,A,L,B,F) ^^ nsa-	-	put after, follow, (mostly refl)	506b
4978	34	4970	10	(S) ^^ ntn-	-	place with, pledge to	506b
4979	34	4970	11	(S) ^^ Ha-	-	lie by, in return for | set, place	507a
4980	34	4970	12	(S,A,B) ^^ Hn-,^^ Ken-	-	be set, lie in	507a
4981	34	4970	13	(S) ^^ HipaHou n-	-	set after, follow	507a
4982	34	4970	14	(B) ^^ Hiren-	-	set before	507a
4983	34	4970	15	(S,F) ^^ Ha$^H^$tn-	-	(as last)	507a
4984	34	4970	16	(S) ^^ Hitoun- (B) ^^ Kaqouw=	-	beside	507a
4985	34	4970	17	(S,A,B) ^^ HiJn-	-	rest, alight upon	507a
4986	34	2711	18		HEADER	With following adverb:	507a
4987	34	4986	19	(S,B,F) ^^ ebol	-	{intr:} (S,F), set down, pause | {tr:} (S), let, bring down	507a
4988	34	4986	20	(S,B,F) ^^ epesht	-	descend, alight |$ {intr:} |$ {tr:} set down	507b
4989	34	4986	21	(S) ^^ eHoun	-	put, bring in	507b
4990	34	4986	22	(S,F) ^^ eHrai	-	set down	507b
2712	34	2711	23	(S,F) ma n..ou.	-	place for putting	507b
2713	34	0	24		HEADER	be placed, dwell	507b
4991	34	2713	25		HEADER	With following preposition:	507b
4992	34	4991	26	(S,B,F) ^^ e-	-	dwell by, with	507b
4993	34	4991	27	(S,L,B) ^^ eJn-	-	upon	507b
4994	34	4991	28	(S,L,B) ^^ mn-	-	with	508a
4995	34	4991	29	(S) ^^ n-	-	in	508a
4996	34	4991	30	^^ Ha-,^^ Ka-	-	beneath	508a
4997	34	4991	31	(S) ^^ Hi-	-	on, in	508a
4998	34	4991	32	(S,A,L,F) ^^ Hn-	-	in	508a
4999	34	4991	33	(S,A,B,F) ^^ HiJn-	-	upon	508a
2714	34	2713	34	(S,B) ^^	noun male	standing-place, dwelling-place (& obscure meanings)	508a
2715	34	2713	35	(S,A,B) ma n..ou.	-	halting-place, resting-place, dwelling-place /$gk: καταλυμα, οικος, κατοικια, οικουμενη, δοχειον$/	508a
2716	34	2713	36	(S,B) Gin..ou.,Jin..ou.	-	act of dwelling, manner of life	508b
2717	34	2713	37	(S) ouaH	noun male	stave, pole /$gk: αναφορευς$/	508b
2718	34	2713	38	(S) ouaHF	noun male	(liturgical functionary, acolyte /*?*/)	508b
							
286	35	0	1	(S,F) Hae.	-	honourable, glorious /$gk: ενδοξος$/	62a
287	35	0	2	(S) T eoou (B) T wou	-	give glory, glorigy /$gk: δοξαζειν$/ | (as nn) /$gk: δοξα$/	62a
288	35	0	3	(S) mntreFT e. (B) metreFT w.	noun female	glorification /$gk: ευδοξια$/	62a
289	35	0	4	(B) JinT w.	noun male	act of glorifying	62a
290	35	0	5	(S,F) Ji e. (B) Gi w.	-	be glorified /$gk: δοξαζεσθαι$/	62a
							
5159	36	0	1		HEADER	With following preposition:	613a
5160	36	5159	2	(S,A,B,F) ^^ e-	-	to, into | concerning, about | against	613a
7557	36	5159	3	(S,A,B,F) ^^^ eHoun e-	-	to	613a
7558	36	5159	4	(S,A,B,F) ^^^ eHrai e-,^^^ eKrai e-	-	to, about	613a
5161	36	5159	5	^^ etbe-,^^ eqbe-	-	concerning, about	613a
5162	36	5159	6	(S,B) ^^ eJn-	-	for, on behalf of | concerning | in	613a
7559	36	5159	7	(S) ^^^ epesht eJn-	-	down upon, to	613a
7560	36	5159	8	(B) ^^^ eHrhi eJn-	-		613a
5163	36	5159	9	(S,A,L,B,F) ^^ mn-	-	with	613b
5164	36	5159	10	^^ n-	-	in, with	613b
5165	36	5159	11	(S,A,B) ^^ nsa-	-	after, against, malign	613b
5166	36	5159	12	^^ naHrn-	-	before	613b
5167	36	5159	13	^^ oube-	-	against	613b
5168	36	5159	14	(B) ^^ Katen-	-	before	613b
5169	36	5159	15	^^ Ha-,^^ Ka-	-	concerning	613b
5170	36	5159	16	(S,L,B) ^^ Hn-,^^ Ken-	-	with (/*agent*/), in	613b
3189	36	0	17	(S,A,L,B,F) ^^ (S) S$^e^$J-	noun male	saying, word, affair /$gk: λογος, λογιον, διαλογη, ρημα$/	613b
7561	36	3189	18	(S,A,B) noG nS.,niST nS.	-	big words |$ (with [Jw, Je-]) |$ (with [tauo])	614a
7562	36	7561	19	(S) reFJe ..noG nS.	-		614a
7563	36	3189	20	(B) mhS ns.	-	multitude of (words)	614a
3190	36	0	21	(B) la s.	-	loquacious	614a
3191	36	0	22	(S) neJ S.	-	cast in word, make mention	614a
3192	36	0	23	(S) r S.	-	make agreement	614a
3193	36	0	24	taSe S.	-	multiply words	614a
3194	36	0	25	Ji S.,Gi s.	-	take, accept word	614a
3195	36	0	26	(S,B,F) atS.,ats.	-	speechless, unspeakable /$gk: αλαλος, αφωνος$/	614b
7564	36	3195	27	(B) ^^^ n-	-		614b
7565	36	3195	28	^^^ e-	-		614b
7566	36	3195	29	(S) mnt..atS.	-		614b
7567	36	3195	30	(B) er ..ats.	-		614b
3196	36	0	31	ma nS.,ma ns.	-	place of talk, gossip	614b
3197	36	0	32	(S,L,B,F) reFS.,reFs.	-	speaker, eloquent person /$gk: ευλαλος, λαλητος$/	614b
3198	36	3197	33	mntr.	-	eloquence	614b
3199	36	0	34	(S) sa nS.	-	man of words, babbler /$gk: σπερμολογος$/	614b
3200	36	0	35	(B) Houo s.	-	saying too much	614b
3201	36	0	36	(S,L,B) GinS.,Jins.	-	speech, saying, tale /$gk: λαλια, διαλογη$/	614b
							
7914	37	0	1		HEADER	qual :	695a
7915	37	7914	2	petH.+,netH.+	-	what is hidden	695a
5265	37	0	3		HEADER	With following preposition:	695b
5266	37	5265	4	^^ e-	-	from	695b
5267	37	5265	5	(S) ^^ eJn-	-	upon (as acc)	695b
5268	37	5265	6	(S) ^^ n-	-	for | in	695b
8870	37	5265	7	(L) ^^^ abal n-	-		695b
8871	37	5265	8	(B) ^^^ sabol n-	-		695b
8872	37	5265	9	(F) ^^^ Habal n-	-		695b
8873	37	5265	10	(B) ^^^ saKoun n-	-		695b
8874	37	5265	11	(L) ^^^ HiHoun n-	-		695b
8875	37	5265	12	(B) ^^^ KatHn n-	-		695b
5269	37	5265	13	^^ Ha-,^^ Qa-	-		695b
8876	37	5265	14	(B) ^^^ ebol Ha-	-		695b
5270	37	5265	15	^^ Hi-	-		695b
5271	37	5265	16	^^ Hn-,^^ Ken-	-		695b
5272	37	5265	17	^^ Hatn-,^^ QaHtn-,^^ Katen-	-		696a
3520	37	0	18	^^	noun male		696a
3521	37	3520	19	(S,B) HnouH.	-	in hiding, secretly /$gk: εν κρυφη, κεκρυμμενως$/	696a
3522	37	0	20	(S,A) nH.	-	(as last)	696a
3523	37	0	21	atH.	-	unhidden	696a
3524	37	0	22	ma nH.	-	place of hiding	696a
3525	37	0	23	(B) Hhpi	noun female	crypt, underground chamber	696a
							
7125	38	0	1		HEADER	With following preposition:	525b
7126	38	7125	2	^^^ e-	-	on, by	525b
7127	38	7125	3	^^^ n-	-	during (/*of time*/) | (dat)	525b
7128	38	7125	4	^^^ Hn-,^^^ Ken-	-	on, from	525b
2796	38	0	5	(S,A,L,B,F,O) ^^	noun male	life /$gk: ζωη, βιος$/	525b
2797	38	0	6	(B) ma nw.	-	place of life	525b
2798	38	0	7	(S,B,F) Ginw.,Jinw.	-	way, means of life /$gk: ζωη, εμβιωσις$/	525b
2799	38	0	8	(S,B) refT w.	-	life-giver	525b
2800	38	0	9	(B) Sfhr nw.	-	who lives with (another) /$gk: βιωτης$/	525b
							
3789	39	0	1		HEADER	say, speak, tell	754a
5349	39	3789	2		HEADER	With following preposition:	754b
5350	39	5349	3	^^ e-	-	to | of, against | (vbal)	754b
5351	39	5349	4	^^ etbe-	-		755a
5352	39	5349	5	^^ eJn-	-		755a
5353	39	5349	6	^^ n- *^dat^*	-		755a
5354	39	5349	7	^^ nsa-	-	against	755a
5355	39	5349	8	(B) ^^ oube-	-		755a
5356	39	5349	9	^^ Ha-,^^ Ka-	-		755a
5357	39	5349	10	^^ eKoun Ken-,^^ eHoun Hen-	-		755a
3790	39	3789	11	(S) atJw	-	ineffable	755b
3791	39	3789	12	(S,B) reFJe- (S) reFJi-	-	sayer, speaker	755b
3792	39	3789	13	GinJoos,JinJos	-	saying, speech	755b
3793	39	3789	14	(S,L) Jero- (L) Jera- (B) jere-,Jeere-	-	mean (/*from [Je ero=]*/)	755b
3794	39	3789	15	(S,L,B) Jero= (B) Gero= (F) Jela=	-	say to	755b
3795	39	0	16		HEADER	sing	755b
8221	39	3795	17		HEADER	With following preposition:	756a
8222	39	8221	18	^^^ e-	-		756a
8223	39	8221	19	^^^ n-	-		756a
8224	39	8221	20	^^^ Hn-	-		756a
3796	39	3795	21	(S,A,B,F) ^^ (B) *Jwoui	noun male	song /$gk: ασμα, υμνος$/	756a
